kind	offset	type	field	parent	default
89	0x0420	i32	clear_color_b	param_final	255
89	0x0424	i32	end_clear_color_r	param_final	255
89	0x0428	i32	end_clear_color_g	param_final	255
89	0x042c	i32	end_clear_color_b	param_final	255
89	0x0430	f32	none	final_probs_ground	20
89	0x0434	f32	furafura	final_probs_ground	13
89	0x0438	f32	sleep	final_probs_ground	10
89	0x043c	f32	reverse	final_probs_ground	10
89	0x0440	f32	slow	final_probs_ground	10
89	0x0444	f32	flower	final_probs_ground	10
89	0x0448	f32	none	final_probs_air	20
89	0x044c	f32	furafura	final_probs_air	10
89	0x0450	f32	sleep	final_probs_air	5
89	0x0454	f32	reverse	final_probs_air	10
89	0x0458	f32	slow	final_probs_air	10
89	0x045c	f32	flower	final_probs_air	10
89	0x0460	f32	none	final_probs_cliff_out	20
89	0x0464	f32	furafura	final_probs_cliff_out	0
89	0x0468	f32	sleep	final_probs_cliff_out	0
89	0x046c	f32	reverse	final_probs_cliff_out	0
89	0x0470	f32	slow	final_probs_cliff_out	10
89	0x0474	f32	flower	final_probs_cliff_out	10
90	0x0098	f32	unk_1a41d4c6ca	param_private	-8
90	0x009c	f32	unk_1a87710eff	param_private	8
90	0x00a0	f32	unk_18281fcc1e	param_private	-16
90	0x00a4	f32	unk_23dc66e163	param_private	-0.5
90	0x00a8	f32	unk_1c84197c8a	param_private	40
90	0x00c8	hash40	ground_check_node	param_attack_s4	0
90	0x00d0	f32	ground_check_node_offset_x	param_attack_s4	0
90	0x00d4	f32	ground_check_node_offset_y	param_attack_s4	3
90	0x00d8	f32	ground_check_node_offset_z	param_attack_s4	20
90	0x00dc	f32	ground_check_distance	param_attack_s4	5
90	0x0128	u32	shape_type	map_collision_esword	
90	0x012c	f32	up	map_collision_esword	2
90	0x0130	f32	down	map_collision_esword	-2
90	0x0134	f32	half_width	map_collision_esword	2
90	0x0168	f32	diver_offset_x	param_final	0
90	0x016c	f32	diver_offset_y	param_final	0
90	0x0170	f32	final_start_speed	param_final	0.5
90	0x0174	f32	final_start_vector	param_final	0
90	0x0178	f32	final_start_speed_air	param_final	1.39999998
90	0x017c	f32	final_start_vector_air	param_final	72
90	0x0180	f32	final_start_motion_rate	param_final	0.300000012
90	0x0184	i32	whole_slow_mul	param_final	4
90	0x0188	i32	final_ready_frame	param_final	15
90	0x0190	hash40	final_start_motion_kind	param_final	0
90	0x0198	hash40	final_start_motion_kind_air	param_final	0
90	0x01a0	f32	esword_return_start_frame	param_final	90
90	0x01a4	f32	esword_return_end_frame	param_final	100
90	0x01a8	hash40	map_coll_joint	param_final	0
90	0x01b0	f32	map_coll_offset_x	param_final	0
90	0x01b4	f32	map_coll_offset_y	param_final	30
90	0x01b8	f32	map_coll_offset_z	param_final	0
90	0x01bc	i32	map_coll_offset_frame	param_final	30
90	0x01c0	hash40	target_motion_kind	param_final	0
90	0x01c8	f32	target_motion_rate	param_final	0.100000001
90	0x01cc	f32	final_end_target_offset_x	param_final	
90	0x01d0	f32	final_end_target_offset_y	param_final	10
90	0x01d4	f32	final_end_cam_ofs_x	param_final	5
90	0x01d8	f32	final_end_cam_ofs_y	param_final	5
90	0x01e0	hash40	blazepillar_rumble_kind1	param_final	0
90	0x01e8	hash40	blazepillar_rumble_kind2	param_final	0
90	0x0208	u32	shape_type	map_collision_blazepillar	
90	0x020c	f32	up	map_collision_blazepillar	5
90	0x0210	f32	down	map_collision_blazepillar	0
90	0x0214	f32	half_width	map_collision_blazepillar	2
91	0x0098	f32	foresight_damage_mul	param_private	1
91	0x009c	i32	foresight_target_slow_rate	param_private	10
91	0x00a0	i32	foresight_target_pre_slow_frame	param_private	36
91	0x00a4	i32	foresight_target_post_slow_frame	param_private	20
91	0x00a8	f32	foresight_target_slow_distance	param_private	60
91	0x00ac	i32	foresight_disable_frame	param_private	30
91	0x00b0	i32	foresight_escape_slow_rate	param_private	1
91	0x00b4	i32	foresight_escape_pre_frame	param_private	5
91	0x00b8	i32	foresight_escape_pre_xlu_frame	param_private	30
91	0x00bc	i32	foresight_escape_pre_slow_frame	param_private	30
91	0x00c0	i32	foresight_escape_post_frame	param_private	0
91	0x00c4	i32	foresight_escape_post_xlu_frame	param_private	10
91	0x00c8	i32	foresight_escape_post_slow_frame	param_private	20
91	0x00cc	i32	foresight_escape_f_slow_rate	param_private	1
91	0x00d0	i32	foresight_escape_f_pre_frame	param_private	5
91	0x00d4	i32	foresight_escape_f_pre_xlu_frame	param_private	30
91	0x00d8	i32	foresight_escape_f_pre_slow_frame	param_private	30
91	0x00dc	i32	foresight_escape_f_post_frame	param_private	0
91	0x00e0	i32	foresight_escape_f_post_xlu_frame	param_private	10
91	0x00e4	i32	foresight_escape_f_post_slow_frame	param_private	20
91	0x00e8	i32	foresight_escape_b_slow_rate	param_private	1
91	0x00ec	i32	foresight_escape_b_pre_frame	param_private	6
91	0x00f0	i32	foresight_escape_b_pre_xlu_frame	param_private	30
91	0x00f4	i32	foresight_escape_b_pre_slow_frame	param_private	30
91	0x00f8	i32	foresight_escape_b_post_frame	param_private	0
91	0x00fc	i32	foresight_escape_b_post_xlu_frame	param_private	10
91	0x0100	i32	foresight_escape_b_post_slow_frame	param_private	20
91	0x0104	i32	foresight_escape_air_slow_rate	param_private	1
91	0x0108	i32	foresight_escape_air_pre_frame	param_private	4
91	0x010c	i32	foresight_escape_air_pre_xlu_frame	param_private	30
91	0x0110	i32	foresight_escape_air_pre_slow_frame	param_private	30
91	0x0114	i32	foresight_escape_air_post_frame	param_private	0
91	0x0118	i32	foresight_escape_air_post_xlu_frame	param_private	10
91	0x011c	i32	foresight_escape_air_post_slow_frame	param_private	20
91	0x0120	i32	foresight_escape_air_slide_slow_rate	param_private	1
91	0x0124	i32	foresight_escape_air_slide_pre_frame	param_private	3
91	0x0128	i32	foresight_escape_air_slide_pre_xlu_frame	param_private	30
91	0x012c	i32	foresight_escape_air_slide_pre_slow_frame	param_private	30
91	0x0130	i32	foresight_escape_air_slide_post_frame	param_private	0
91	0x0134	i32	foresight_escape_air_slide_post_xlu_frame	param_private	10
91	0x0138	i32	foresight_escape_air_slide_post_slow_frame	param_private	20
91	0x013c	f32	unk_1a41d4c6ca	param_private	-8
91	0x0140	f32	unk_1a87710eff	param_private	8
91	0x0144	f32	unk_18281fcc1e	param_private	-16
91	0x0148	f32	unk_23dc66e163	param_private	-0.5
91	0x014c	f32	unk_1c84197c8a	param_private	40
91	0x01f8	u32	shape_type	map_collision_exprosiveshot	
91	0x01fc	f32	up	map_collision_exprosiveshot	2
91	0x0200	f32	down	map_collision_exprosiveshot	-2
91	0x0204	f32	half_width	map_collision_exprosiveshot	2
91	0x0208	u32	shape_type	map_collision_spreadbullet	
91	0x020c	f32	up	map_collision_spreadbullet	2
91	0x0210	f32	down	map_collision_spreadbullet	-2
91	0x0214	f32	half_width	map_collision_spreadbullet	2
91	0x0230	f32	diver_offset_x	param_final	0
91	0x0234	f32	diver_offset_y	param_final	0
91	0x0238	f32	final_start_speed	param_final	0.5
91	0x023c	f32	final_start_vector	param_final	0
91	0x0240	f32	final_start_speed_air	param_final	1.39999998
91	0x0244	f32	final_start_vector_air	param_final	72
91	0x0248	f32	final_start_motion_rate	param_final	0.300000012
91	0x024c	i32	whole_slow_mul	param_final	4
91	0x0250	i32	final_ready_frame	param_final	15
91	0x0258	hash40	final_start_motion_kind	param_final	0
91	0x0260	hash40	final_start_motion_kind_air	param_final	0
91	0x0268	f32	esword_return_start_frame	param_final	85
91	0x026c	f32	esword_return_end_frame	param_final	93
91	0x0270	hash40	target_motion_kind	param_final	0
91	0x0278	f32	target_motion_rate	param_final	0.100000001
91	0x027c	f32	finish_attack_angle_min	param_final	
91	0x0280	f32	finish_attack_angle_max	param_final	
91	0x0284	f32	meteor_offset_x	param_final	1
91	0x0288	f32	meteor_offset_y	param_final	11
91	0x028c	i32	meteor_num	param_final	24
91	0x0290	i32	meteor_interval	param_final	4
91	0x0294	f32	meteor_angle1	param_final	0
91	0x0298	f32	meteor_angle2	param_final	14
91	0x029c	f32	meteor_angle3	param_final	-14
91	0x02a0	f32	meteor_angle_range1	param_final	2
91	0x02a4	f32	meteor_angle_range2	param_final	1
91	0x02a8	f32	meteor_angle_range3	param_final	1
91	0x02ac	f32	camera_range	param_final	2
91	0x02b0	hash40	meteor_rumble_kind	param_final	0
91	0x02b8	hash40	beam_rumble_kind	param_final	0
91	0x02d8	u32	shape_type	map_collision_meteor	
91	0x02dc	f32	center_y	map_collision_meteor	0
91	0x02e0	f32	radius	map_collision_meteor	1
91	0x0300	hash40	joint_id	camera_clip_sphere_final	0
91	0x0308	f32	offset_x	camera_clip_sphere_final	0
91	0x030c	f32	offset_y	camera_clip_sphere_final	0
91	0x0310	f32	offset_z	camera_clip_sphere_final	0
91	0x0314	f32	radius	camera_clip_sphere_final	0
92	0x0098	i32	unk_1e4ea8f9a7	param_private	4
92	0x009c	f32	unk_19996b81b6	param_private	1200
92	0x00a0	i32	pass_cancel_command_frame	param_private	8
92	0x00a4	f32	rage_damage	param_private	100
92	0x00a8	f32	rage_hp_rate	param_private	25
92	0x00ac	f32	rage_hp_min	param_private	5
92	0x00b0	f32	rage_hp_max	param_private	
92	0x00b4	f32	rage_power_mul	param_private	1.10000002
92	0x00b8	i32	rage_before_end_frame	param_private	240
92	0x00bc	i32	unk_14d3a24bf0	param_private	60
92	0x00c0	i32	unk_141cdfe228	param_private	48
92	0x00c4	i32	unk_22ebda867b	param_private	3
92	0x00c8	f32	reaction_value	param_private	14
92	0x00cc	i32	attack_air_kinetic_aerial_frame	param_private	18
92	0x00d0	f32	attack_air_jump_aerial_y	param_private	20
92	0x00d4	f32	attack_air_speed_x_mul	param_private	1
92	0x00d8	i32	unk_2b87c7acb0	param_private	30
92	0x00dc	i32	unk_1a8cf37eed	param_private	3
92	0x00e0	i32	unk_1a67c4c5ee	param_private	3
92	0x00e4	i32	unk_1a81ed0eaa	param_private	3
92	0x00e8	i32	unk_24e76adf16	param_private	3
92	0x00ec	i32	unk_240c5d6415	param_private	3
92	0x00f0	i32	unk_24ea74af51	param_private	3
92	0x00f4	i32	unk_23d290b90f	param_private	3
92	0x00f8	i32	unk_2339a7020c	param_private	3
92	0x00fc	i32	unk_23df8ec948	param_private	3
92	0x0100	i32	unk_283eef37ac	param_private	3
92	0x0104	i32	unk_2833f147eb	param_private	3
92	0x0108	i32	unk_225a46a06c	param_private	3
92	0x010c	i32	unk_225758d02b	param_private	3
92	0x0110	i32	unk_2bb2c89680	param_private	0
92	0x0114	i32	unk_2b8897f0a6	param_private	0
92	0x0118	i32	unk_25b26d0735	param_private	0
92	0x011c	i32	unk_2588326113	param_private	0
92	0x0120	i32	attack_stand_6_stop_cliff_frame	param_private	5
92	0x0124	f32	attack_stand_6_stop_cliff_offset_y	param_private	5
92	0x0128	f32	attack_squat_2_rebound_distance	param_private	105
92	0x012c	i32	attack_squat_2_rebound_count	param_private	3
92	0x0130	f32	attack_squat_2_rebound_speed	param_private	1
92	0x0134	i32	unk_2748edf655	param_private	22
92	0x0138	f32	throw_scale_min	param_private	80
92	0x013c	f32	throw_scale_max	param_private	120
92	0x0260	f32	move_mul	param_attack_step	1.13
92	0x0264	i32	hold_frame	param_attack_step	6
92	0x0268	i32	hold_frame_special	param_attack_step	6
92	0x026c	i32	cancel_frame	param_attack_step	14
92	0x0270	i32	dash_to_attack_stand1_frame	param_attack_step	7
92	0x0274	i32	unk_0c001be4d6	param_attack_step	1
92	0x0278	f32	start_speed_x_mul_ground	param_attack_rage	0.5
92	0x027c	f32	start_brake_x_ground	param_attack_rage	0.100000001
92	0x0280	f32	start_speed_x_mul_air	param_attack_rage	0.5
92	0x0284	f32	start_brake_x_air	param_attack_rage	0.00999999978
92	0x0288	f32	start_control_accel_x_mul_air	param_attack_rage	0.5
92	0x028c	f32	start_control_max_speed_x_mul_air	param_attack_rage	0.5
92	0x0290	i32	start_stop_y_frame_air	param_attack_rage	0
92	0x0294	f32	start_accel_y_mul_air	param_attack_rage	0.75
92	0x0298	f32	start_max_speed_y_mul_air	param_attack_rage	1
92	0x029c	f32	start_speed_y_air	param_attack_rage	0
92	0x02a0	f32	start_speed_y_mul_air	param_attack_rage	0.5
92	0x02a4	f32	start_speed_y_add_air	param_attack_rage	0.300000012
92	0x02a8	f32	vx0	param_attack_rage	0.25
92	0x02ac	f32	vx0_add_max	param_attack_rage	0.200000003
92	0x02b0	f32	jump_vx_max	param_attack_rage	1.25
92	0x02b4	f32	jump_mv_xf_min	param_attack_rage	0.0199999996
92	0x02b8	f32	jump_mv_xf_max	param_attack_rage	0.223499998
92	0x02bc	f32	jump_mv_xf_sub	param_attack_rage	0.000500000024
92	0x02c0	f32	jump_tgt_xf_min	param_attack_rage	0.0143999998
92	0x02c4	f32	jump_tgt_xf_max	param_attack_rage	0.131999999
92	0x02c8	f32	jump_tgt_xf_sub	param_attack_rage	0.000699999975
92	0x02cc	f32	jump_axf_max	param_attack_rage	1
92	0x02d0	f32	fall_speed	param_attack_rage	-7.07000017
92	0x02d4	f32	fall_vx_max	param_attack_rage	1.5
92	0x02d8	f32	fall_mv_xf_min	param_attack_rage	
92	0x02dc	f32	fall_mv_xf_max	param_attack_rage	
92	0x02e0	f32	fall_mv_xf_sub	param_attack_rage	
92	0x02e4	f32	fall_tgt_xf_min	param_attack_rage	
92	0x02e8	f32	fall_tgt_xf_max	param_attack_rage	
92	0x02ec	f32	fall_tgt_xf_sub	param_attack_rage	
92	0x02f0	f32	fall_axf_max	param_attack_rage	1
92	0x02f4	i32	fall_pass_floor_frame	param_attack_rage	1
92	0x02f8	f32	hop_vx0	param_attack_rage	-0.600000024
92	0x02fc	f32	hop_vy0	param_attack_rage	2
92	0x0300	f32	mv_xf_max_mul	param_attack_rage	0.600000024
92	0x0304	f32	vx_max_mul	param_attack_rage	
92	0x0308	f32	fall_check_dead_offset_y	param_attack_rage	-22
92	0x030c	f32	jump_check_dead_offset_x	param_attack_rage	10
92	0x0310	f32	fall_check_dead_offset_x	param_attack_rage	10
92	0x0314	i32	capture_frame_max	param_attack_rage	100
92	0x0318	i32	critical_frame	param_attack_rage	36
92	0x031c	i32	critical_slow_rate	param_attack_rage	4
92	0x0320	f32	critical_zoom_rate	param_attack_rage	4
92	0x0324	i32	critical_zoom_in_frame	param_attack_rage	2
92	0x0328	f32	critical_camera_offset_x	param_attack_rage	0.800000012
92	0x032c	f32	critical_camera_offset_y	param_attack_rage	0
92	0x0330	i32	critical_1_on_1	param_attack_rage	1
92	0x0350	f32	speed	param_blaster	10
92	0x0354	f32	degree_lw_air	param_blaster	
92	0x0358	f32	speed_throw	param_blaster	20
92	0x035c	i32	life_throw	param_blaster	9
92	0x0360	f32	attack_mul_first_hit	param_blaster	0.75
92	0x0364	f32	attack_mul_second_hit	param_blaster	0.5
92	0x0368	f32	shot_effect_offset_y	param_blaster	0
92	0x036c	f32	shot_effect_offset_z	param_blaster	2
92	0x0370	i32	ignore_passable_ground_frame	param_blaster	4
92	0x0374	f32	reflect_effect_angle	param_blaster	45
92	0x0378	u32	shape_type	map_collision_blaster	
92	0x037c	f32	up	map_collision_blaster	1
92	0x0380	f32	down	map_collision_blaster	-1
92	0x0384	f32	half_width	map_collision_blaster	1
92	0x03d0	f32	final_start_vector	param_final	60
92	0x03d4	f32	final_start_speed	param_final	1.5
92	0x03d8	hash40	final_start_motion_kind	param_final	0
92	0x03e0	f32	final_start_vector_air	param_final	
92	0x03e4	f32	final_start_speed_air	param_final	1.5
92	0x03e8	hash40	final_start_motion_kind_air	param_final	0
92	0x03f0	f32	final_start_motion_frame	param_final	3
92	0x03f4	f32	final_start_motion_rate	param_final	0.5
92	0x03f8	f32	fall_check_dead_offset_x	param_final	
92	0x03fc	i32	whole_slow_mul	param_final	2
92	0x0400	i32	attack_frame	param_final	120
92	0x0404	f32	finish_attack_angle_min	param_final	40
92	0x0408	f32	finish_attack_angle_max	param_final	
92	0x0410	f32	wing_r1_angle_speed	param_blasterwing	0
92	0x0414	f32	wing_r1_angle_max	param_blasterwing	0
92	0x0418	f32	wing_r2_angle_speed	param_blasterwing	0
92	0x041c	f32	wing_r2_angle_max	param_blasterwing	0
92	0x0420	f32	wing_r3_angle_speed	param_blasterwing	0
92	0x0424	f32	wing_r3_angle_max	param_blasterwing	0
92	0x0428	f32	wing_l1_angle_speed	param_blasterwing	0
92	0x042c	f32	wing_l1_angle_max	param_blasterwing	0
92	0x0430	f32	wing_l2_angle_speed	param_blasterwing	0
92	0x0434	f32	wing_l2_angle_max	param_blasterwing	0
92	0x0438	f32	wing_l3_angle_speed	param_blasterwing	0
92	0x043c	f32	wing_l3_angle_max	param_blasterwing	0
92	0x0440	i32	rotate_start_frame	param_blasterwing	120
92	0x0444	i32	effect_interval	param_blasterhead	4
92	0x0448	f32	effect_margin	param_blasterhead	4
92	0x044c	f32	effect_distance_max	param_blasterhead	15
92	0x0450	f32	effect_check_y	param_blasterhead	2
93	0x00b0	f32	attack_air_n_hit_speed_y	param_private	1
93	0x00b4	f32	attack_air_n2_hit_speed_y	param_private	1
93	0x00b8	i32	attack_air_n_combo_max	param_private	3
93	0x00bc	f32	combo_attack_ari_n2_end	param_private	42
93	0x00c0	f32	combo_attack_ari_n3_end	param_private	36
93	0x00c4	f32	attack_air_f_hit_speed_y	param_private	1
93	0x00c8	f32	attack_air_f2_hit_speed_y	param_private	1
93	0x00cc	i32	attack_air_f_combo_max	param_private	3
93	0x00d0	f32	combo_attack_ari_f2_end	param_private	
93	0x00d4	f32	combo_attack_ari_f3_end	param_private	
93	0x00d8	f32	unk_1b5041cfb5	param_private	10
93	0x00dc	f32	unk_1b2746ff23	param_private	11
93	0x00e0	f32	unk_1b989845bd	param_private	13
93	0x00e4	f32	unk_1bef9f752b	param_private	14
93	0x00e8	f32	attack_air_hit_speed_x_mul	param_private	0.349999994
93	0x00ec	f32	attack_air_hit_accel_x_mul	param_private	0.75
93	0x00f0	f32	attack_air_hit_speed_max_x_mul	param_private	0.649999976
93	0x0158	u32	shape_type	map_collision_fire	
93	0x015c	f32	up	map_collision_fire	1.60000002
93	0x0160	f32	down	map_collision_fire	-1.60000002
93	0x0164	f32	half_width	map_collision_fire	
93	0x0168	u32	shape_type	map_collision_ice	
93	0x016c	f32	up	map_collision_ice	1.39999998
93	0x0170	f32	down	map_collision_ice	-1.39999998
93	0x0174	f32	half_width	map_collision_ice	
93	0x0178	u32	shape_type	map_collision_thunder	
93	0x017c	f32	up	map_collision_thunder	1.20000005
93	0x0180	f32	down	map_collision_thunder	-1.20000005
93	0x0184	f32	half_width	map_collision_thunder	
93	0x01e8	f32	beam_offset_x	param_final	15
93	0x01ec	f32	beam_offset_y	param_final	8.5
93	0x01f0	f32	hole_ray_check_length	param_final	2.5
93	0x01f4	f32	hole_ground_offset_x	param_final	-3
93	0x01f8	f32	hole_ground_offset_y	param_final	8
93	0x01fc	f32	hole_air_offset_x	param_final	-3
93	0x0200	f32	hole_air_offset_y	param_final	-20
93	0x0204	f32	target_dead_damage	param_final	100
93	0x0208	f32	target_dead_damage_charge_final	param_final	
93	0x020c	f32	finish_attack_degree	param_final	50
93	0x0210	f32	zoom_in_offset_x_ground	param_final	0
93	0x0214	f32	zoom_in_offset_y_ground	param_final	17.5
93	0x0218	f32	zoom_in_offset_x_air	param_final	0
93	0x021c	f32	zoom_in_offset_y_air	param_final	20
93	0x0220	i32	rebound_start_air	param_final	30
93	0x0224	f32	zoom_in_view_angle	param_final	90
93	0x0228	i32	inhale_frame	param_final	30
93	0x022c	i32	inhale_frame_hole	param_final	30
93	0x0230	i32	inhale_frame_beam	param_final	30
93	0x0234	f32	inhale_offset_x1_ground	param_final	0
93	0x0238	f32	inhale_offset_y1_ground	param_final	18.5
93	0x023c	f32	inhale_offset_x2_ground	param_final	-6
93	0x0240	f32	inhale_offset_y2_ground	param_final	15.5
93	0x0244	f32	inhale_offset_x3_ground	param_final	6
93	0x0248	f32	inhale_offset_y3_ground	param_final	15.5
93	0x024c	f32	inhale_offset_x1_air	param_final	0
93	0x0250	f32	inhale_offset_y1_air	param_final	23
93	0x0254	f32	inhale_offset_x2_air	param_final	-6
93	0x0258	f32	inhale_offset_y2_air	param_final	20
93	0x025c	f32	inhale_offset_x3_air	param_final	6
93	0x0260	f32	inhale_offset_y3_air	param_final	20
93	0x0264	f32	inhale_speed	param_final	10
93	0x0268	f32	inhale_brake	param_final	1.29999995
93	0x026c	f32	inhale_speed_min	param_final	0.800000012
93	0x0270	f32	inhale_scale	param_final	0.280000001
93	0x0278	hash40	unk_224f071bc7	param_final	0
93	0x0280	f32	unk_234f83c209	param_final	5
93	0x0284	f32	unk_22ab2f9827	param_final	0.370000005
93	0x0288	i32	target_num	param_final	3
93	0x0290	f32	speed	param_beam	19
93	0x0294	f32	distance	param_beam	9
93	0x0298	f32	distance_end	param_beam	0.5
93	0x029c	f32	distance_min	param_beam	3.5
93	0x02a0	f32	distance_max	param_beam	7
93	0x02a4	f32	offset_x	param_beam	-3
93	0x02a8	f32	offset_y	param_beam	8.5
93	0x02ac	i32	expansion_frame	param_hole	13
93	0x02b0	i32	life	param_hole	30
93	0x02b4	f32	radius	param_hole	35
93	0x02b8	f32	pull_offset_x_ground	param_hole	0
93	0x02bc	f32	pull_offset_y_ground	param_hole	15
93	0x02c0	f32	pull_offset_x_air	param_hole	0
93	0x02c4	f32	pull_offset_y_air	param_hole	22
